Time,Source,Target
7,1099,210
7,1149,211
7,1129,212
7,1105,213
7,1029,214
7,1176,216
7,1120,217
7,1091,218
7,1036,219
7,1108,220
7,1145,221
7,1037,222
7,1008,223
7,1038,224
7,1093,225
7,1098,226
7,1136,228
7,1121,229
7,1174,231
7,1173,232
7,1033,234
7,1089,235
7,1068,236
7,1122,237
7,1111,238
7,1103,240
7,1076,242
7,1088,244
7,1039,245
7,1040,246
7,1132,247
7,1008,248
7,1116,249
7,1041,250
7,1041,251
7,1032,252
7,1083,253
7,1044,255
7,1108,256
7,1042,257
7,1173,258
7,1043,259
7,1044,260
7,1011,262
7,1090,263
7,1031,264
7,1051,265
7,1176,267
7,1025,268
7,1142,269
7,1032,270
7,1152,272
7,1167,273
7,1168,274
7,1045,276
7,1084,277
7,1002,278
7,1046,279
7,1079,280
7,1047,281
7,1060,282
7,1105,283
7,1030,284
7,1090,285
7,1098,286
7,1050,287
7,1174,289
7,1048,290
7,1049,292
7,1105,294
7,1050,295
7,1051,296
7,1015,297
7,1129,298
7,1052,299
7,1141,300
7,1019,301
7,1125,302
7,1067,303
7,1053,305
7,1003,306
7,1098,307
7,1158,308
7,1054,309
7,1149,310
7,1055,311
7,1101,312
7,1113,313
7,1147,314
7,1056,315
7,1132,316
7,1045,317
7,1119,318
7,1095,320
7,1025,321
7,1022,322
7,1135,323
7,1103,324
7,1080,325
7,1077,327
7,1038,328
7,1057,329
7,1058,330
7,1121,331
7,1026,333
7,1085,335
7,1059,336
7,1123,337
7,1119,338
7,1136,339
7,1134,340
7,1153,343
7,1100,344
7,1075,345
7,1060,346
7,1048,348
7,1141,349
7,1152,350
7,1136,351
7,1114,352
7,1061,353
7,1036,354
7,1000,356
7,1014,357
7,1062,358
7,1047,360
7,1146,361
7,1086,363
7,1057,364
7,1067,365
7,1027,366
7,1158,367
7,1051,370
7,1092,371
7,1063,372
7,1064,373
7,1103,374
7,1103,376
7,1122,377
7,1064,378
7,1105,379
7,1065,380
7,1121,382
7,1082,383
7,1152,384
7,1039,385
7,1135,386
7,1096,387
7,1134,388
7,1066,389
7,1148,390
7,1065,391
7,1001,392
7,1147,393
7,1112,394
7,1067,395
7,1026,396
7,1172,397
7,1067,398
7,1023,399
7,1124,400
7,1068,401
7,1005,402
7,1100,403
7,1068,404
7,1069,406
7,1155,407
7,1070,408
7,1048,409
7,1000,410
7,1130,411
7,1026,413
7,1071,415
7,1171,416
7,1016,417
7,1109,418
7,1072,419
7,1058,421
7,1042,422
7,1174,423
7,1025,424
7,1100,425
7,1066,426
7,1073,427
7,1172,428
7,1073,429
7,1088,430
7,1035,431
7,1171,432
7,1151,433
7,1029,434
7,1136,435
7,1100,436
7,1096,437
7,1109,438
7,1173,439
7,1151,440
7,1074,441
7,1075,443
7,1068,444
7,1024,445
7,1015,447
7,1087,448
7,1076,449
7,1117,450
7,1077,453
7,1099,454
7,1067,456
7,1042,457
7,1090,458
7,1013,459
7,1078,460
7,1105,461
7,1173,464
7,1079,465
7,1040,466
7,1084,468
7,1112,469
7,1080,470
7,1161,471
7,1125,472
7,1125,474
7,1095,475
7,1151,476
7,1135,477
7,1081,478
7,1002,479
7,1136,481
7,1140,482
7,1077,483
7,1021,484
7,1048,485
7,1064,486
7,1103,487
7,1012,488
7,1082,489
7,1140,490
7,1002,491
7,1026,492
7,1083,493
7,1020,494
7,1003,496
7,1027,497
7,1084,498
7,1170,499
7,1171,500
7,1085,502
7,1061,503
7,1014,505
7,1061,506
7,1132,507
7,1017,508
7,1049,509
7,1050,510
7,1165,511
7,1086,512
7,1048,513
7,1079,514
7,1112,515
7,1051,516
7,1001,517
7,1087,518
7,1078,519
7,1088,520
7,1089,521
7,1176,523
7,1076,524
7,1060,526
7,1090,527
7,1060,528
7,1091,529
7,1136,530
7,1132,532
7,1064,533
7,1058,535
7,1123,536
7,1092,538
7,1093,539
7,1126,540
7,1121,541
7,1086,542
7,1040,543
7,1153,544
7,1036,545
7,1028,546
7,1094,547
7,1026,548
7,1091,549
7,1116,550
7,1095,551
7,1035,552
7,1096,553
7,1044,554
7,1038,555
7,1097,556
7,1098,558
7,1138,559
7,1145,560
7,1101,561
7,1099,562
7,1100,563
7,1070,564
7,1078,565
7,1133,566
7,1094,567
7,1174,568
7,1029,570
7,1099,571
7,1035,572
7,1146,573
7,1033,574
7,1101,575
7,1041,576
7,1027,577
7,1087,578
7,1102,580
7,1034,581
7,1050,583
7,1078,584
7,1059,585
7,1125,586
7,1132,587
7,1103,588
7,1104,589
7,1105,590
7,1121,591
7,1106,592
7,1102,593
7,1123,595
7,1065,596
7,1028,597
7,1135,598
7,1174,599
7,1105,600
7,1021,601
7,1072,603
7,1114,604
7,1120,605
7,1052,606
7,1149,607
7,1064,608
7,1081,609
7,1097,611
7,1053,612
7,1100,613
7,1084,614
7,1015,615
7,1053,618
7,1170,619
7,1141,620
7,1101,621
7,1090,622
7,1107,623
7,1103,624
7,1147,625
7,1016,626
7,1149,627
7,1094,628
7,1108,629
7,1160,630
7,1151,632
7,1109,633
7,1134,634
7,1085,635
7,1158,636
7,1000,637
7,1035,638
7,1036,639
7,1110,640
7,1120,641
7,1086,642
7,1111,643
7,1112,644
7,1149,645
7,1051,647
7,1135,648
7,1053,649
7,1079,650
7,1113,651
7,1174,653
7,1020,654
7,1176,655
7,1114,656
7,1019,657
7,1147,658
7,1038,659
7,1119,661
7,1059,662
7,1170,663
7,1166,664
7,1079,665
7,1016,666
7,1147,667
7,1096,668
7,1115,669
7,1150,670
7,1116,671
7,1117,672
7,1012,673
7,1118,674
7,1003,675
7,1119,676
7,1041,677
7,1126,678
7,1128,679
7,1120,680
7,1121,681
7,1098,682
7,1121,683
7,1119,684
7,1146,685
7,1061,686
7,1122,687
7,1160,688
7,1144,689
7,1035,690
7,1108,691
7,1120,692
7,1116,693
7,1067,694
7,1156,696
7,1029,697
7,1070,698
7,1119,699
7,1028,700
7,1167,701
7,1123,702
7,1124,703
7,1053,704
7,1043,705
7,1129,706
7,1088,707
7,1054,708
7,1125,710
7,1047,711
7,1074,712
7,1126,713
7,1101,714
7,1112,715
7,1053,716
7,1057,717
7,1122,719
7,1126,721
7,1111,723
7,1127,724
7,1020,725
7,1147,726
7,1176,727
7,1090,728
7,1133,729
7,1057,730
7,1135,731
7,1074,732
7,1128,733
7,1124,734
7,1062,735
7,1132,736
7,1129,737
7,1107,738
7,1103,739
7,1005,740
7,1130,741
7,1131,742
7,1157,743
7,1039,745
7,1175,746
7,1049,748
7,1023,749
7,1132,750
7,1133,751
7,1134,752
7,1078,755
7,1094,756
7,1103,760
7,1155,761
7,1134,762
7,1124,763
7,1012,764
7,1174,765
7,1067,766
7,1135,767
7,1136,769
7,1112,770
7,1096,773
7,1135,774
7,1043,776
7,1174,778
7,1149,779
7,1040,780
7,1107,781
7,1135,782
7,1096,783
7,1042,784
7,1030,785
7,1138,786
7,1107,787
7,1033,788
7,1124,789
7,1065,790
7,1003,791
7,1014,792
7,1125,793
7,1137,794
7,1112,795
7,1064,797
7,1173,798
7,1119,799
7,1051,800
7,1110,801
7,1033,802
7,1171,803
7,1054,805
7,1138,806
7,1087,807
7,1128,808
7,1036,809
7,1125,810
7,1139,811
7,1010,812
7,1082,813
7,1032,814
7,1137,815
7,1021,816
7,1021,818
7,1062,819
7,1001,821
7,1029,822
7,1005,823
7,1116,824
7,1144,825
7,1147,826
7,1000,827
7,1086,828
7,1117,829
7,1140,830
7,1168,831
7,1117,832
7,1042,833
7,1141,834
7,1102,835
7,1128,836
7,1080,837
7,1142,838
7,1143,839
7,1144,840
7,1082,841
7,1047,842
7,1145,843
7,1110,845
7,1146,846
7,1126,847
7,1099,848
7,1038,850
7,1163,851
7,1130,852
7,1147,853
7,1071,854
7,1001,855
7,1009,856
7,1148,857
7,1088,858
7,1115,859
7,1048,860
7,1023,861
7,1153,862
7,1036,864
7,1140,865
7,1149,866
7,1150,867
7,1174,868
7,1106,869
7,1151,870
7,1084,871
7,1008,872
7,1100,873
7,1051,874
7,1016,875
7,1064,876
7,1054,877
7,1152,878
7,1156,879
7,1100,880
7,1034,881
7,1153,882
7,1147,883
7,1125,884
7,1073,885
7,1176,886
7,1154,888
7,1090,889
7,1087,890
7,1003,891
7,1103,892
7,1149,893
7,1155,894
7,1067,895
7,1156,896
7,1143,897
7,1157,898
7,1158,899
7,1116,900
7,1123,901
7,1049,902
7,1027,903
7,1044,904
7,1084,905
7,1116,906
7,1157,907
7,1020,908
7,1042,910
7,1159,911
7,1038,912
7,1086,913
7,1160,914
7,1014,915
7,1136,917
7,1161,918
7,1058,919
7,1162,920
7,1115,921
7,1132,922
7,1138,923
7,1149,924
7,1163,926
7,1164,927
7,1019,928
7,1012,929
7,1050,930
7,1126,931
7,1070,932
7,1112,933
7,1051,934
7,1080,936
7,1014,937
7,1132,938
7,1085,939
7,1169,940
7,1014,942
7,1165,944
7,1112,945
7,1008,946
7,1036,947
7,1127,949
7,1166,950
7,1167,951
7,1174,952
7,1095,953
7,1031,954
7,1067,955
7,1168,957
7,1101,958
7,1111,959
7,1142,960
7,1101,961
7,1133,962
7,1010,963
7,1005,964
7,1043,965
7,1055,966
7,1078,967
7,1039,968
7,1169,969
7,1170,970
7,1171,971
7,1067,972
7,1059,974
7,1001,976
7,1015,977
7,1148,978
7,1172,979
7,1173,980
7,1020,981
7,1175,982
7,1121,983
7,1041,984
7,1076,985
7,1043,986
7,1174,987
7,1149,988
7,1078,989
7,1121,991
7,1175,992
7,1129,993
7,1027,994
7,1093,995
7,1176,996
7,1036,997
7,1086,998
7,1034,999
